customer_id,store_name,transaction_date,aisle,product_name,quantity,unit_price,total_amount,discount_amount,final_amount,loyalty_points
6129,SuperSave Central,2024-10-27,Bakery,Eggs,3,16.16,48.48,9.7,38.78,210
8033,FreshMart Downtown,2024-10-25,Household Items,Apples,4,18.74,74.96,11.24,63.72,45
7626,Corner Grocery,2025-02-08,Produce,Onions,2,6.56,13.12,2.45,10.67,271
7843,ValuePlus Market,2024-03-18,Personal Care,Ground Beef,4,23.33,93.32,14.0,79.32,337
2887,FreshMart Downtown,2024-06-16,Bakery,Chicken Breast,2,20.86,41.72,4.17,37.55,495
1341,SuperSave Central,2024-04-15,Meat & Seafood,Milk,1,19.69,19.69,1.97,17.72,145
3815,QuickStop Market,2025-04-20,Canned Goods,Salmon,1,4.02,4.02,0.8,3.22,26
8538,FreshMart Downtown,2025-05-14,Beverages,Carrots,1,3.04,3.04,3.32,-0.28,120
6928,Corner Grocery,2023-10-14,Bakery,Cereal,2,23.58,47.16,1.95,45.21,166
8155,Corner Grocery,2025-05-23,Bakery,Tomatoes,2,3.12,6.24,4.56,1.68,299
2734,SuperSave Central,2024-02-11,Bakery,Salmon,2,12.22,24.44,0.0,24.44,69
8138,FamilyFood Express,2024-11-06,Health & Wellness,Orange Juice,3,6.85,20.55,0.0,20.55,65
7560,FreshMart Downtown,2024-09-16,Frozen Foods,Eggs,1,25.69,25.69,5.14,20.55,234
2288,MegaMart Westside,2024-06-09,Bakery,Rice,5,5.54,27.7,4.88,22.82,406
6083,FamilyFood Express,2025-03-08,Dairy,Cheese,5,15.18,75.9,7.59,68.31,110
6562,QuickStop Market,2024-01-26,Produce,Cheese,2,8.18,16.36,4.79,11.57,222
6456,FreshMart Downtown,2025-04-03,Snacks & Candy,Milk,1,29.74,29.74,2.97,26.77,375
3754,ValuePlus Market,2023-10-05,Snacks & Candy,Potatoes,1,14.11,14.11,4.01,10.1,123
9363,Corner Grocery,2024-12-10,Bakery,Eggs,3,9.57,28.71,2.92,25.79,331
2868,QuickStop Market,2024-09-22,Meat & Seafood,Salmon,5,22.66,113.3,11.33,101.97,12
9355,SuperSave Central,2024-01-04,Snacks & Candy,Apples,3,19.17,57.51,0.0,57.51,360
6724,GreenGrocer Plaza,2024-05-05,Snacks & Candy,Cereal,5,1.94,9.7,0.0,9.7,218
3419,ValuePlus Market,2024-02-06,Household Items,Yogurt,1,18.98,18.98,4.78,14.2,171
2684,MegaMart Westside,2023-11-28,Produce,Chicken Breast,4,11.59,46.36,6.95,39.41,316
5193,MegaMart Westside,2024-01-07,Meat & Seafood,Onions,1,17.25,17.25,3.45,13.8,396
3842,MegaMart Westside,2024-11-16,Bakery,Onions,1,19.81,19.81,0.0,19.81,377
3504,FamilyFood Express,2025-03-19,Canned Goods,Orange Juice,3,15.59,46.77,1.25,45.52,216
2234,MegaMart Westside,2023-12-22,Beverages,Potatoes,5,16.26,81.3,0.0,81.3,62
9095,ValuePlus Market,2024-08-01,Health & Wellness,Onions,3,14.1,42.3,8.46,33.84,188
8354,City Fresh Store,2025-01-17,Dairy,Bread,4,27.03,108.12,1.66,106.46,147
6295,GreenGrocer Plaza,2025-06-08,Meat & Seafood,Potatoes,2,26.36,52.72,7.91,44.81,266
6179,Corner Grocery,2023-12-02,Health & Wellness,Onions,2,14.73,29.46,0.0,29.46,215
8205,FreshMart Downtown,2023-09-29,Frozen Foods,Yogurt,1,1.63,1.63,3.58,-1.95,410
8682,Corner Grocery,2024-07-15,Household Items,Cereal,3,15.09,45.27,4.53,40.74,340
5961,QuickStop Market,2025-04-16,Household Items,Eggs,3,5.97,17.91,1.79,16.12,133
5500,MegaMart Westside,2024-11-08,Frozen Foods,Milk,2,11.23,22.46,4.7,17.76,233
1920,ValuePlus Market,2024-05-06,Frozen Foods,Apples,2,25.33,50.66,10.13,40.53,354
9312,FamilyFood Express,2023-10-03,Dairy,Milk,3.0,17.65,52.95,7.94,45.01,225
6085,SuperSave Central,2024-07-30,Bakery,Onions,1,20.29,20.29,4.06,16.23,500
8404,MegaMart Westside,2023-09-05,Beverages,Onions,2,16.47,32.94,3.29,29.65,62
1932,City Fresh Store,2024-05-19,Meat & Seafood,Salmon,3,5.52,16.56,0.0,16.56,496
5703,QuickStop Market,2023-10-05,Beverages,Rice,5,20.33,101.65,15.25,86.4,409
2479,GreenGrocer Plaza,2024-11-26,Beverages,Milk,2,20.65,41.3,2.61,38.69,59
9307,FamilyFood Express,2024-05-31,Beverages,Orange Juice,1,10.45,10.45,3.11,7.34,311
8581,,2024-10-30,Bakery,Bananas,1,16.6,16.6,2.58,14.02,228
1672,City Fresh Store,2024-07-21,Canned Goods,Carrots,1,27.33,27.33,5.47,21.86,184
4084,Corner Grocery,2024-04-12,Canned Goods,Tomatoes,3,1.34,4.02,0.6,3.42,176
8792,City Fresh Store,2024-08-30,Personal Care,Bread,2,22.1,44.2,4.42,39.78,227
3471,QuickStop Market,2023-09-24,Meat & Seafood,Cheese,4,5.04,20.16,4.03,16.13,300
8381,FamilyFood Express,2023-10-26,Frozen Foods,Potatoes,5,29.6,148.0,1.03,146.97,33
6626,QuickStop Market,2025-02-11,Snacks & Candy,Apples,5,14.39,71.95,14.39,57.56,290
2381,SuperSave Central,2024-09-01,Snacks & Candy,Rice,5.0,15.22,76.1,2.22,73.88,421
3827,ValuePlus Market,2023-09-06,Beverages,Ground Beef,1,23.94,23.94,3.59,20.35,78
5059,City Fresh Store,2025-02-06,Dairy,Rice,4,6.19,24.76,1.48,23.28,464
8172,QuickStop Market,2024-07-13,Beverages,Bread,5,22.61,113.05,2.74,110.31,297
9586,QuickStop Market,2024-09-16,Health & Wellness,Potatoes,1,11.81,11.81,1.77,10.04,375
3600,SuperSave Central,2024-05-15,Household Items,Milk,2,10.26,20.52,3.08,17.44,449
7108,SuperSave Central,2025-07-19,Produce,Pasta,3,13.16,39.48,2.16,37.32,466
5634,ValuePlus Market,2024-06-02,Health & Wellness,Bread,5,6.61,33.05,3.4,29.65,321
7697,SuperSave Central,2025-03-30,Personal Care,Cereal,3,24.97,74.91,11.24,63.67,350
6543,MegaMart Westside,2025-01-15,Dairy,Onions,5,11.19,55.95,11.19,44.76,73
1857,ValuePlus Market,2025-04-11,Frozen Foods,Orange Juice,4,12.94,51.76,1.87,49.89,471
6482,ValuePlus Market,2023-09-27,Bakery,Yogurt,5,18.78,93.9,9.39,84.51,425
6401,City Fresh Store,2023-10-19,Dairy,Chicken Breast,2,27.77,55.54,8.33,47.21,245
7333,MegaMart Westside,2024-03-14,Meat & Seafood,Salmon,5,16.16,80.8,16.16,64.64,496
5128,QuickStop Market,2025-02-19,Produce,Chicken Breast,2,4.72,9.44,0.0,9.44,355
3463,FamilyFood Express,2024-04-21,Frozen Foods,Eggs,2,4.77,9.54,0.0,9.54,40
2335,GreenGrocer Plaza,2024-11-01,Dairy,Bananas,4,22.95,91.8,1.13,90.67,21
3317,ValuePlus Market,2025-07-19,Household Items,Milk,4,4.44,17.76,2.21,15.55,129
6731,FreshMart Downtown,2024-04-03,Dairy,Chicken Breast,5,6.95,34.75,6.95,27.8,461
7421,MegaMart Westside,2023-11-15,Produce,Bread,2,25.52,51.04,2.39,48.65,482
2388,SuperSave Central,2024-04-03,Personal Care,Ground Beef,5,17.53,87.65,1.87,85.78,50
7171,FamilyFood Express,2024-12-18,Frozen Foods,Apples,5,1.12,5.6,1.12,4.48,371
6381,ValuePlus Market,2025-04-29,Beverages,Orange Juice,5,6.36,31.8,6.36,25.44,344
3093,MegaMart Westside,2025-01-08,Snacks & Candy,Cheese,2,15.9,31.8,4.77,27.03,208
9624,GreenGrocer Plaza,2023-10-18,Beverages,Chicken Breast,5,4.93,24.65,0.0,24.65,390
7937,QuickStop Market,2024-09-04,Personal Care,Milk,1,10.51,10.51,1.58,8.93,59
6928,City Fresh Store,2023-08-21,Household Items,Rice,4,7.54,30.16,3.02,27.14,208
6940,FamilyFood Express,2024-04-02,Dairy,Potatoes,3,6.19,18.57,0.0,18.57,345
3953,GreenGrocer Plaza,2024-01-20,Snacks & Candy,Salmon,5,20.09,100.45,20.09,80.36,43
6598,Corner Grocery,2025-03-24,Snacks & Candy,Chicken Breast,2,2.87,5.74,0.86,4.88,499
8967,FamilyFood Express,2024-01-03,Household Items,Tomatoes,1,7.74,7.74,1.16,6.58,217
4711,QuickStop Market,2023-11-21,Health & Wellness,Tomatoes,3,14.79,44.37,4.44,39.93,308
3538,ValuePlus Market,2023-10-05,Frozen Foods,Eggs,4,4.12,16.48,1.65,14.83,128
5846,FamilyFood Express,2025-05-23,Health & Wellness,Eggs,1,3.88,3.88,0.39,3.49,27
2657,FreshMart Downtown,2024-09-04,Meat & Seafood,Tomatoes,5,20.69,103.45,3.49,99.96,78
9843,GreenGrocer Plaza,2025-05-16,Health & Wellness,Carrots,4,23.98,95.92,0.0,95.92,103
9626,City Fresh Store,2023-09-05,Beverages,Carrots,3,16.72,50.16,4.96,45.2,414
6517,GreenGrocer Plaza,2025-06-17,Snacks & Candy,Salmon,3,25.72,77.16,1.13,76.03,226
3147,ValuePlus Market,2024-11-12,Health & Wellness,Rice,2,15.24,30.48,0.0,30.48,68
7172,Corner Grocery,2023-12-04,Beverages,Chicken Breast,5,20.57,102.85,10.29,92.56,337
3658,ValuePlus Market,2023-12-25,Meat & Seafood,Carrots,1,12.34,12.34,3.71,8.63,253
3712,QuickStop Market,2025-02-17,Canned Goods,Milk,1,18.11,18.11,2.72,15.39,65
8170,FreshMart Downtown,2023-09-09,Health & Wellness,Cereal,4,3.81,15.24,1.52,13.72,176
7731,MegaMart Westside,2024-05-15,Produce,Ground Beef,2,7.79,15.58,0.0,15.58,159
4891,GreenGrocer Plaza,2024-07-17,Frozen Foods,Chicken Breast,3,5.91,17.73,2.84,14.89,275
5668,Corner Grocery,2025-03-13,Household Items,Carrots,4,8.72,34.88,1.09,33.79,356
8355,MegaMart Westside,2024-02-04,Snacks & Candy,Tomatoes,3,17.59,52.77,3.76,49.01,413
9749,FamilyFood Express,2024-02-08,Canned Goods,Potatoes,5,24.52,122.6,24.52,98.08,341
6070,QuickStop Market,2025-04-26,Canned Goods,Cheese,2,15.4,30.8,1.86,28.94,433
8684,QuickStop Market,2025-07-09,Produce,Rice,5,12.65,63.25,0.0,63.25,115
4178,GreenGrocer Plaza,2024-05-18,Household Items,Cereal,3,2.94,8.82,0.88,7.94,410
8218,FamilyFood Express,2024-07-30,Canned Goods,Bread,3,15.62,46.86,0.0,46.86,153
5616,ValuePlus Market,2025-04-02,Canned Goods,Yogurt,4,12.66,50.64,0.0,50.64,319
7256,ValuePlus Market,2024-08-31,Meat & Seafood,Bananas,5,26.01,130.05,26.01,104.04,295
9641,City Fresh Store,2024-06-27,Frozen Foods,Onions,5,25.72,128.6,3.91,124.69,464
3655,FreshMart Downtown,2025-05-02,Personal Care,Yogurt,3,14.4,43.2,0.0,43.2,123
4271,QuickStop Market,2025-04-20,Snacks & Candy,Cheese,3,25.94,77.82,0.0,77.82,466
3267,FamilyFood Express,2025-06-15,Snacks & Candy,Pasta,3,19.73,59.19,5.92,53.27,131
5096,FamilyFood Express,2023-09-16,Dairy,Eggs,2,1.79,3.58,0.36,3.22,408
8873,City Fresh Store,2025-06-15,Personal Care,Cheese,4,19.75,79.0,15.8,63.2,18
7081,QuickStop Market,2024-10-10,Meat & Seafood,Bananas,3,23.89,71.67,0.0,71.67,142
2680,FreshMart Downtown,2025-02-09,Beverages,Bananas,1,25.92,25.92,2.19,23.73,42
9452,GreenGrocer Plaza,2025-05-29,Snacks & Candy,Orange Juice,1,12.5,12.5,2.5,10.0,429
3042,GreenGrocer Plaza,2024-03-15,Household Items,Carrots,1,16.13,16.13,1.61,14.52,424
2374,GreenGrocer Plaza,2025-03-21,Bakery,Chicken Breast,3,10.54,31.62,0.0,31.62,299
3626,FamilyFood Express,2024-03-05,Snacks & Candy,Yogurt,2,4.09,8.18,0.82,7.36,109
8361,Corner Grocery,2025-07-10,Frozen Foods,Milk,4,16.46,65.84,9.88,55.96,358
9410,ValuePlus Market,2023-11-29,Snacks & Candy,Potatoes,2,28.93,57.86,8.68,49.18,450
8167,City Fresh Store,2023-10-17,Canned Goods,Rice,1,19.71,19.71,0.0,19.71,463
4637,FreshMart Downtown,2025-05-02,Health & Wellness,Ground Beef,3,17.02,51.06,0.0,51.06,158
8391,GreenGrocer Plaza,2025-06-24,Personal Care,Ground Beef,4,12.26,49.04,7.36,41.68,465
6727,QuickStop Market,2025-07-29,Dairy,Ground Beef,3,7.09,21.27,2.13,19.14,455
1436,MegaMart Westside,2024-06-24,Health & Wellness,Cheese,1,8.94,8.94,0.89,8.05,41
1872,Corner Grocery,2024-06-09,Canned Goods,Cheese,1,24.9,24.9,1.27,23.63,357
9224,Corner Grocery,2024-05-23,Household Items,Onions,3,14.13,42.39,0.0,42.39,14
4862,SuperSave Central,2024-06-01,Health & Wellness,Salmon,2,1.08,2.16,0.32,1.84,102
2337,GreenGrocer Plaza,2024-05-24,Dairy,Apples,2,15.96,31.92,3.74,28.18,496
4678,MegaMart Westside,2023-08-28,Beverages,Potatoes,2,8.55,17.1,2.56,14.54,351
6221,FamilyFood Express,2025-07-29,Dairy,Cheese,3,6.26,18.78,1.9,16.88,448
2623,FreshMart Downtown,2025-05-19,Personal Care,Ground Beef,1,29.24,29.24,0.0,29.24,101
6493,SuperSave Central,2025-04-12,Produce,Tomatoes,5,13.43,67.15,4.83,62.32,133
3392,SuperSave Central,2023-11-21,Household Items,Chicken Breast,1,21.83,21.83,0.0,21.83,222
1627,City Fresh Store,2024-03-16,Dairy,Ground Beef,2,6.52,13.04,1.96,11.08,441
8740,City Fresh Store,2025-01-28,Snacks & Candy,Eggs,4,25.82,103.28,15.49,87.79,307
3273,FamilyFood Express,2025-03-18,Snacks & Candy,Apples,4,23.97,95.88,14.38,81.5,14
8685,FamilyFood Express,2024-07-20,Household Items,Salmon,2,11.71,23.42,1.04,22.38,350
1086,SuperSave Central,2025-07-10,Canned Goods,Tomatoes,2,21.68,43.36,0.0,43.36,362
2298,QuickStop Market,2023-08-21,Dairy,Chicken Breast,5,2.69,13.45,1.34,12.11,170
5193,MegaMart Westside,2024-01-21,Household Items,Milk,1,8.35,8.35,1.25,7.1,317
3449,Corner Grocery,2024-10-06,Health & Wellness,Orange Juice,2,29.06,58.12,1.72,56.4,286
9647,SuperSave Central,2024-06-30,Personal Care,Potatoes,3,26.45,79.35,11.9,67.45,67
2821,ValuePlus Market,2025-03-31,Snacks & Candy,Eggs,3,4.38,13.14,1.31,11.83,22
5720,QuickStop Market,2024-02-07,Canned Goods,Cheese,3,27.17,81.51,2.25,79.26,134
5934,SuperSave Central,2023-11-09,Canned Goods,Potatoes,2,17.1,34.2,1.76,32.44,472
1782,FreshMart Downtown,2024-02-08,Bakery,Apples,1,14.63,14.63,1.46,13.17,83
7878,GreenGrocer Plaza,2024-12-15,Beverages,Milk,4,11.33,45.32,4.53,40.79,363
8489,City Fresh Store,2023-09-24,Dairy,Eggs,1,11.13,11.13,2.23,8.9,104
2816,SuperSave Central,2025-05-17,Personal Care,Pasta,5,26.83,134.15,4.99,129.16,299
9189,FreshMart Downtown,2024-11-12,Personal Care,Apples,4,27.68,110.72,0.0,110.72,126
9782,GreenGrocer Plaza,2023-08-19,Canned Goods,Bananas,3,20.75,62.25,6.23,56.02,348
9443,MegaMart Westside,2024-10-26,Household Items,Chicken Breast,3,5.45,16.35,0.0,16.35,41
4963,City Fresh Store,2025-02-15,Beverages,Pasta,5,20.07,100.35,0.0,100.35,168
3352,City Fresh Store,2024-03-20,Canned Goods,Eggs,2,26.03,52.06,7.81,44.25,410
8032,FreshMart Downtown,2023-08-08,Dairy,Onions,5,12.05,60.25,12.05,48.2,204
6780,FamilyFood Express,2024-02-09,Snacks & Candy,Bread,1,25.71,25.71,2.57,23.14,83
7825,QuickStop Market,2023-12-30,Health & Wellness,Eggs,1,9.65,9.65,0.0,9.65,410
2402,QuickStop Market,2024-09-16,Health & Wellness,Eggs,3,20.29,60.87,1.8,59.07,426
6908,City Fresh Store,2023-09-28,Snacks & Candy,Potatoes,3,17.32,51.96,5.2,46.76,216
9618,MegaMart Westside,2024-10-02,Household Items,Apples,4,19.28,77.12,2.37,74.75,47
9312,City Fresh Store,2025-04-08,Health & Wellness,Ground Beef,2,27.98,55.96,8.39,47.57,269
9316,City Fresh Store,2024-10-10,Snacks & Candy,Bread,4,9.7,38.8,7.76,31.04,65
1333,ValuePlus Market,2024-06-05,Snacks & Candy,Rice,5,2.37,11.85,1.43,10.42,39
8702,Corner Grocery,2023-09-09,Snacks & Candy,Chicken Breast,4,20.15,80.6,12.09,68.51,291
7338,QuickStop Market,2024-05-22,Household Items,Bread,5,1.46,7.3,1.46,5.84,379
5155,SuperSave Central,2025-03-09,Snacks & Candy,Milk,1,13.06,13.06,1.96,11.1,360
1266,City Fresh Store,2024-05-10,Health & Wellness,Salmon,5,24.42,122.1,24.42,97.68,174
2106,SuperSave Central,2024-04-30,Dairy,Pasta,1,13.57,13.57,1.36,12.21,9
4950,GreenGrocer Plaza,2025-02-26,Produce,Apples,4,14.33,57.32,8.6,48.72,207
2698,MegaMart Westside,2025-03-28,Health & Wellness,Tomatoes,3,3.53,10.59,2.12,8.47,69
6447,GreenGrocer Plaza,2023-11-18,Produce,Yogurt,1,7.06,7.06,0.0,7.06,332
1726,FamilyFood Express,2024-05-06,Snacks & Candy,Onions,2,3.49,6.98,1.4,5.58,394
9945,City Fresh Store,2024-04-25,Snacks & Candy,Bananas,1,5.81,5.81,0.58,5.23,78
3868,City Fresh Store,2025-05-12,Produce,Salmon,5,8.03,40.15,2.34,37.81,150
8612,GreenGrocer Plaza,2025-01-28,Health & Wellness,Cheese,4,25.6,102.4,2.95,99.45,377
8840,City Fresh Store,2024-12-09,Personal Care,Potatoes,2,21.7,43.4,4.34,39.06,270
3986,MegaMart Westside,2025-04-28,Personal Care,Bread,3,26.88,80.64,2.98,77.66,213
3209,MegaMart Westside,2023-09-25,Beverages,Cheese,1,5.67,5.67,0.57,5.1,371
8498,MegaMart Westside,2023-09-04,Beverages,Ground Beef,5,7.36,36.8,4.41,32.39,465
5807,City Fresh Store,2024-01-10,Meat & Seafood,Rice,4,28.82,115.28,11.53,103.75,426
1717,SuperSave Central,2025-04-12,Household Items,Yogurt,3,21.02,63.06,12.61,50.45,44
4268,SuperSave Central,2025-06-25,Bakery,Apples,5,15.26,76.3,7.63,68.67,406
1686,QuickStop Market,2024-04-08,Bakery,Yogurt,5,2.35,11.75,1.76,9.99,9
6080,MegaMart Westside,2024-09-10,Health & Wellness,Apples,2,25.0,50.0,2.35,47.65,457
7524,GreenGrocer Plaza,2025-05-01,Household Items,Ground Beef,1,17.29,17.29,2.59,14.7,249
9897,MegaMart Westside,2024-08-08,Produce,Onions,3,26.98,80.94,0.0,80.94,436
5150,FreshMart Downtown,2023-09-04,Beverages,Salmon,1,29.26,29.26,1.17,28.09,400
4131,GreenGrocer Plaza,2024-03-16,Meat & Seafood,Chicken Breast,2,27.41,54.82,0.0,54.82,80
6848,City Fresh Store,2025-06-06,Personal Care,Potatoes,1,5.46,5.46,1.09,4.37,186
1783,GreenGrocer Plaza,2025-06-09,Bakery,Salmon,4,23.3,93.2,9.32,83.88,3
6438,MegaMart Westside,2024-03-06,Frozen Foods,Carrots,2,3.46,6.92,1.04,5.88,190
3039,FamilyFood Express,2025-04-18,Meat & Seafood,Carrots,4,23.82,95.28,9.53,85.75,70
7029,Corner Grocery,2024-07-11,Beverages,Carrots,3,28.36,85.08,3.87,81.21,226
7553,ValuePlus Market,2025-03-06,Dairy,Bread,3,10.12,30.36,3.04,27.32,395
8204,FreshMart Downtown,2025-07-01,Snacks & Candy,Milk,2,27.16,54.32,5.43,48.89,29
7334,Corner Grocery,2024-04-26,Health & Wellness,Onions,3,21.91,65.73,4.31,61.42,160
4060,ValuePlus Market,2024-08-26,Household Items,Eggs,4,13.93,55.72,0.0,55.72,105
9151,MegaMart Westside,2024-05-18,Health & Wellness,Tomatoes,2,26.54,53.08,2.34,50.74,43
9507,SuperSave Central,2024-03-01,Personal Care,Onions,3,7.19,21.57,2.36,19.21,261
2353,SuperSave Central,2025-02-21,Produce,Bananas,5,18.17,90.85,0.0,90.85,123
7955,Corner Grocery,2023-10-07,Personal Care,Chicken Breast,1,25.4,25.4,1.19,24.21,132
8055,GreenGrocer Plaza,2024-11-16,Beverages,Rice,5,22.36,111.8,22.36,89.44,232
3956,ValuePlus Market,2024-10-03,Household Items,Ground Beef,3,9.67,29.01,0.0,29.01,341
5813,Corner Grocery,2024-04-12,Personal Care,Ground Beef,1,10.5,10.5,1.57,8.93,298
2680,City Fresh Store,2023-10-08,Dairy,Eggs,4,25.01,100.04,2.7,97.34,41
6372,SuperSave Central,2025-01-01,Beverages,Yogurt,4,3.25,13.0,3.24,9.76,346
5843,Corner Grocery,2024-04-01,Frozen Foods,Potatoes,4,29.89,119.56,0.0,119.56,352
8305,Corner Grocery,2024-11-17,Meat & Seafood,Eggs,5,4.68,23.4,4.68,18.72,364
7981,ValuePlus Market,2023-12-14,Personal Care,Chicken Breast,2,14.2,28.4,2.48,25.92,16
8272,GreenGrocer Plaza,2024-05-06,Household Items,Cheese,1,4.5,4.5,3.09,1.41,292
8325,GreenGrocer Plaza,2023-09-08,Canned Goods,Rice,3,9.78,29.34,5.87,23.47,248
6776,SuperSave Central,2024-11-26,Household Items,Cheese,1,28.16,28.16,5.63,22.53,156
8126,SuperSave Central,2024-03-07,Beverages,Bananas,1,16.87,16.87,1.69,15.18,34
1939,City Fresh Store,2023-10-04,Household Items,Rice,5,14.11,70.55,7.05,63.5,172
7655,SuperSave Central,2024-05-15,Meat & Seafood,Carrots,4,23.08,92.32,18.46,73.86,341
9406,MegaMart Westside,2025-04-20,Dairy,Cheese,4,7.74,30.96,1.18,29.78,202
3621,City Fresh Store,2023-08-31,Frozen Foods,Bread,2,21.5,43.0,3.58,39.42,292
3339,ValuePlus Market,2025-05-27,Dairy,Yogurt,5,16.7,83.5,3.09,80.41,387
8179,City Fresh Store,2023-09-03,Personal Care,Bananas,1,20.08,20.08,2.1,17.98,272
3068,FamilyFood Express,2023-09-28,Bakery,Salmon,1,24.39,24.39,2.44,21.95,310
4866,FreshMart Downtown,2025-04-02,Beverages,Bananas,3,13.66,40.98,2.27,38.71,212
7001,QuickStop Market,2024-05-14,Dairy,Chicken Breast,1,16.7,16.7,3.34,13.36,146
7272,QuickStop Market,2024-10-20,Dairy,Eggs,3.0,28.6,85.8,3.46,82.34,347
1530,MegaMart Westside,2024-11-18,Meat & Seafood,Bananas,1,9.63,9.63,1.93,7.7,50
3513,Corner Grocery,2025-01-15,Canned Goods,Pasta,4,28.3,113.2,1.81,111.39,460
8371,FamilyFood Express,2024-05-21,Beverages,Carrots,5,12.16,60.8,2.27,58.53,58
7095,ValuePlus Market,2024-07-16,Snacks & Candy,Bread,4,1.83,7.32,2.08,5.24,324
2259,GreenGrocer Plaza,2024-10-25,Bakery,Onions,2,9.82,19.64,4.39,15.25,208
3255,ValuePlus Market,2024-09-21,Bakery,Eggs,3,16.66,49.98,4.81,45.17,86
7012,ValuePlus Market,2024-06-11,Beverages,Milk,1,24.56,24.56,0.0,24.56,492
6150,SuperSave Central,2024-12-23,Produce,Milk,4,8.92,35.68,5.35,30.33,128
5566,FamilyFood Express,2024-02-16,Household Items,Carrots,3,2.31,6.93,1.04,5.89,378
2858,GreenGrocer Plaza,2023-08-27,Snacks & Candy,Chicken Breast,2,22.02,44.04,8.81,35.23,143
4048,ValuePlus Market,2024-08-28,Canned Goods,Cereal,3,29.4,88.2,13.23,74.97,362
9482,FamilyFood Express,2024-06-02,Health & Wellness,Cereal,3,7.1,21.3,4.66,16.64,491
2929,SuperSave Central,2024-02-26,Health & Wellness,Bananas,5,14.81,74.05,0.0,74.05,461
5264,SuperSave Central,2025-02-03,Snacks & Candy,Onions,4,23.1,92.4,0.0,92.4,275
8311,GreenGrocer Plaza,2024-01-20,Personal Care,Bananas,4,20.49,81.96,2.43,79.53,180
5678,SuperSave Central,2025-01-27,Produce,Chicken Breast,4,11.73,46.92,1.89,45.03,98
9047,FreshMart Downtown,2024-01-09,Frozen Foods,Orange Juice,2,3.6,7.2,0.0,7.2,314
3009,FamilyFood Express,2023-11-20,Bakery,Potatoes,3,2.06,6.18,1.78,4.4,252
2213,Corner Grocery,2024-07-23,Dairy,Pasta,5,15.5,77.5,0.0,77.5,87
3828,SuperSave Central,2025-07-05,Dairy,Eggs,1,4.69,4.69,3.92,0.77,477
8292,QuickStop Market,2023-10-14,Bakery,Bananas,5,18.81,94.05,4.75,89.3,348
6236,FreshMart Downtown,2025-01-06,Canned Goods,Cheese,4,8.94,35.76,3.58,32.18,348
6692,MegaMart Westside,2025-02-08,Personal Care,Milk,2,2.35,4.7,2.8,1.9,470
2063,FreshMart Downtown,2024-10-07,Snacks & Candy,Yogurt,3,3.36,10.08,0.0,10.08,292
9882,FamilyFood Express,2024-03-19,Snacks & Candy,Bread,2,6.7,13.4,3.5,9.9,168
5914,GreenGrocer Plaza,2025-05-29,Produce,Potatoes,4,24.42,97.68,14.65,83.03,303
3580,FamilyFood Express,2025-02-09,Dairy,Potatoes,2,28.8,57.6,8.64,48.96,426
3852,ValuePlus Market,2025-04-14,Bakery,Bread,5,18.96,94.8,0.0,94.8,391
6922,City Fresh Store,2024-09-05,Household Items,Chicken Breast,1,29.25,29.25,2.93,26.32,469
4673,MegaMart Westside,2023-11-09,Dairy,Eggs,1,27.64,27.64,4.15,23.49,226
4292,Corner Grocery,2025-04-13,Dairy,Chicken Breast,1,17.21,17.21,1.72,15.49,150
3275,GreenGrocer Plaza,2024-02-06,Household Items,Cheese,2,26.06,52.12,5.21,46.91,403
9094,Corner Grocery,2023-08-27,Beverages,Cheese,5,18.95,94.75,9.47,85.28,173
6912,ValuePlus Market,2024-10-10,Canned Goods,Yogurt,1,3.97,3.97,4.16,-0.19,304
7044,FamilyFood Express,2024-08-04,Household Items,Eggs,5,8.42,42.1,0.0,42.1,215
3126,City Fresh Store,2024-11-24,Meat & Seafood,Ground Beef,2,24.1,48.2,7.23,40.97,30
2412,Corner Grocery,2023-09-27,Personal Care,Orange Juice,3,17.92,53.76,10.75,43.01,277
6067,City Fresh Store,2024-06-11,Frozen Foods,Cereal,3,11.69,35.07,1.95,33.12,4
8842,ValuePlus Market,2024-09-18,Produce,Cheese,3,6.66,19.98,2.37,17.61,102
7730,City Fresh Store,2025-03-26,Beverages,Cereal,5,17.41,87.05,8.71,78.34,171
7708,MegaMart Westside,2025-05-07,Meat & Seafood,Chicken Breast,4,26.4,105.6,10.56,95.04,466
2208,FamilyFood Express,2023-11-12,Produce,Ground Beef,2,14.52,29.04,2.9,26.14,109
6194,MegaMart Westside,2024-12-17,Snacks & Candy,Yogurt,4,6.33,25.32,1.29,24.03,3
2215,FreshMart Downtown,2024-07-21,Personal Care,Chicken Breast,2,9.42,18.84,4.9,13.94,99
8632,FamilyFood Express,2025-01-16,Bakery,Rice,2,7.34,14.68,2.2,12.48,134
9476,ValuePlus Market,2024-04-30,Bakery,Apples,2,1.61,3.22,1.08,2.14,431
3102,SuperSave Central,2025-06-18,Snacks & Candy,Chicken Breast,3,28.14,84.42,16.88,67.54,156
3981,MegaMart Westside,2025-03-25,Canned Goods,Apples,5,29.33,146.65,0.0,146.65,319
3114,GreenGrocer Plaza,2024-07-08,Dairy,Eggs,2,24.04,48.08,0.0,48.08,98
9238,MegaMart Westside,2025-07-14,Canned Goods,Cheese,2,27.7,55.4,2.18,53.22,390
1907,SuperSave Central,2025-05-13,Canned Goods,Ground Beef,1,19.24,19.24,4.87,14.37,143
